GAME_DATE,LAST_NAME,FIRST_NAME,FULL NAME,DRAFTED?,TIER,ROUND,PICK,TEAM,CLASS,SCOUT_NAME,PLAYER_SCHOOL,CONFERENCE,HEIGHT_IN,WEIGHT_LBS,POSITION1,POSITION2,BATTING_SIDE_R_L_S,THROWING_SIDE_R_L,OPPONENT_SCHOOL,OPPONENT_CONFERENCE,GAME,BP_HOME_RUNS_PULL,BP_HOME_RUNS_MIDDLE,BP_HOME_RUNS_OPPOSITE_FIELD,AT_BATS,WALKS,HITS,RUNS,STOLEN_BASES,RBIS,HOME_1ST_TIME,NUMBER_OF_SWINGS,SWING_AND_MISSES,CHASE_SWINGS,SWINGS_FB,LENGTH_OF_AT_BAT_PITCHES,HARD_CONTACT_PULL_SIDE,HARD_CONTACT_MIDDLE,HARD_CONTACT_OPPOSITE_FIELD,ABOVE_AVERAGE_DEFENSIVE_PLAYS,ERRORS_COMMITTED,PRESENT_HITTING,PRESENT_POWER,PRESENT_RUNNING,PRESENT_FIELDING,PRESENT_ARM,FUTURE_HITTING,FUTURE_POWER,FUTURE_RUNNING,FUTURE_FIELDING,FUTURE_ARM,PLAYERID,SCHOOLID,SCOUTID,GAMEKEY,COMMENTS,AVG GRADE
05/08/2018,Major,Allbry,"Major, Allbry",N,5,-,-,-,Fr.,Michael Cuva,Xavier,Big East Conference,77,200,OF,P,S,R,University of Cincinnati,American Athletic Conference,University of Cincinnati_AT_Xavier_05/08/2018,,,,3,0,1,0,0,0,4.37,6,2,0,1,3.8,0,0,0,0,0,50,40,60,50,55,60,55,60,55,55,2946,79,30,8773,"Major had a fairly quiet game, but did have a single in his second at-bat. He was fooled by a few good breaking balls, much like the first time I saw him, which is to be expected since he is still so raw at the plate. His home to first time was slower than I clocked him at last time, but he got a bad jump out of the box. In the outfield, it seems like he's still learning how to read balls off the bat in CF, as he had a few balls hit his way that he seemed unsure of which way to break (although he made all the plays). I am confident in his tools longterm, and think that he has a very good chance of developing into a 5 tool player.",51
02/16/2018,Major,Chris,"Major, Chris",N,5,-,-,-,Jr.,Davis Salzman,Marymount California University,California Pacific Conference,74,250,DH,1B,R,R,Marymount California University,California Pacific Conference,MarymountCaliforniaUniversity _At_MarymountCaliforniaUniversity,,,,3,1,,,,,4.7,3,,,,3,1,,,,,35,40,20,20,30,40,50,25,35,35,2533,120,99,,,29
04/13/2018,Malkin,Matt,"Malkin, Matt",N,5,-,-,-,Jr.,Tyler Tumbleson,University of Alabama,SEC,75,200,DH,,R,R,Texas A&M,SEC,University of Alabama_AT_Texas A&M_04/14/2018,0,0,0,4,0,1,0,0,0,4.69,5,1,1,4,2.8,0,0,1,,,30,45,40,,,40,50,40,,,1956,581,116,2479,,38
05/02/2018,Malloy,Justyn-Henry,"Malloy, Justyn-Henry",N,5,-,-,-,Sr.,Brad Favo,St. Joseph Regional High School (Montvale),NJ,74,200,3B,,R,R,Bergen Catholic High School,NJ,Bergen Catholic High School_AT_St. Joseph Regional High School (Montvale)_05/02/2018,,,,5,1,2,3,0,1,,8,1,0,2,4.25,2,0,0,1,0,45,40,40,45,45,55,45,40,45,50,2534,1510,40,8753,,43
04/05/2018,Mann,Zack,"Mann, Zack",N,5,-,-,-,Jr.,Chandler Chappell,Rogers State University,Heartland Collegiate Athletic Conference,74,185,SS,INF,R,R,St. Edward's University,Heartland Collegiate Athletic Conference,Rogers State University_AT_St. Edward's University_04/06/2018,,1,,,2,0,0,0,0,4.25,1,0,0,1,5,0,0,1,0,0,30,20,50,40,40,40,25,55,45,45,1871,223,24,3487,,36
03/30/2018,Mantle,Ryan,"Mantle, Ryan",N,5,-,-,-,Jr.,Robert_Lippert,Creighton University,Big East,70,200,INF,,R,R,University of Evansville,Missouri Valley,University of Evansville_AT_Creighton University,,,,4,1,1,,,1,4.6,8,1,,,5.3,1,,,,,30,35,30,55,50,50,50,45,60,50,1671,78,68,1905,,40
05/04/2018,Marsh,Austin,"Marsh, Austin",N,5,-,-,-,Sr.,T. Brandt,Greenville College,St. Louis Intercollegiate Athletic Conference,75,185,1B,,R,R,Fontbonne University,St. Louis Intercollegiate Athletic Conference,Greenville College_AT_Fontbonne University_05/05/2018,0,0,0,5,0,2,2,0,1,4.44,14,3,6,9,3.6,1,1,0,0,0,20,20,30,20,,30,25,40,20,,2535,544,23,4185,"Has room to fill out a bit, but did not show any raw power despite height.",23
03/23/2018,Martellini,Gian,"Martellini, Gian",N,5,-,-,-,Jr,Gerry Leung,Boston College,Atlantic Coast Conference,73,210,C,,R,R,Virginia Tech,Atlantic Coast Conference,Virginia Tech_AT_Boston College_03/23/2018,,,,3,1,0,0,0,0,,7,1,1,4,4.25,1,0,1,1,0,50,55,45,55,55,55,65,50,60,60,1446,42,67,7263,,52
03/07/2018,Martin,Cameron,"Martin, Cameron",N,5,-,-,-,So.,Ben Pickett,Shoreline Community College,Northwest Athletic Conference,71,190,1B,,L,R,Centralia College,Northwest Athletic Conference,Centralia College_AT_Shoreline Community College_03/07/2018,0,0,0,4,0,2,1,0,0,4.34,5,0,0,2,2.5,1,1,1,0,0,35,35,35,35,35,40,40,35,40,35,531,428,88,2124,,35
03/07/2018,Martin,Cameron,"Martin, Cameron",N,5,-,-,-,So.,Ben Pickett,Shoreline Community College,Northwest Athletic Conference,71,190,1B,,L,R,Centralia College,Northwest Athletic Conference,Centralia College_AT_Shoreline Community College_03/07/2018,0,0,0,4,0,2,1,0,0,4.34,5,0,0,2,2.5,1,1,1,0,0,35,35,35,35,35,40,40,35,40,35,531,428,88,2124,,35
03/04/2018,Martin,Casey,"Martin, Casey",N,5,-,-,-,Fr.,M.Steward,Arkansas,SEC,71,179,3B,INF,R,R,USC,Pac-12,3,0,0,0,4,0,1,0,0,0,4.1,12,1,1,10,5,1,0,0,0,0,50,35,70,60,55,66,40,65,65,60,1108,568,108,2040,,54
03/08/2018,Martin,Cody,"Martin, Cody",N,5,-,-,-,Sr.,Andrew Pop,"California State Polytechnic University, Pomona",CCAA,70,180,C,,S,R,"California State University, Los Angeles",CCAA,"California State Polytechnic University, Pomona_AT_California State University, Los Angeles_03/08/2018",,,,5,0,0,0,0,0,,6,2,5,3,2.8,0,0,0,1,0,30,35,40,45,45,35,40,40,50,45,542,118,89,2162,,39
03/08/2018,Martin,Cody,"Martin, Cody",N,5,-,-,-,Sr.,Andrew Pop,"California State Polytechnic University, Pomona",CCAA,70,180,C,,S,R,"California State University, Los Angeles",CCAA,"California State Polytechnic University, Pomona_AT_California State University, Los Angeles_03/08/2018",,,,5,0,0,0,0,0,,6,2,5,3,2.8,0,0,0,1,0,30,35,40,45,45,35,40,40,50,45,542,118,89,2162,,39
02/24/2018,Martin,Jared,"Martin, Jared",N,5,-,-,-,Fr.,Caleb Watkins,Stephen F. Austin State University,Sun Belt Conference,76,,LF,DH,R,R,University of Texas at Arlington,Big 12,Stephen F Austin University_at_University of Texas Arlington,,,,4,1,2,1,0,0,4.44,4,1,1,4,3.2,1,1,1,0,0,55,45,50,40,45,55,50,50,45,50,2536,628,119,,,47
02/18/2018,Martinez,Josh,"Martinez, Josh",N,5,-,-,-,So.,Oliver Green,Lipscomb University,Atlantic Sun,71,175,CF,,L,L,University of North Carolina-Asheville,Big South,University of North Carolina Asheville_AT_Lipscomb University,,,,4,,2,1,,,4.16,5,1,1,1,3.5,1,1,,,,40,20,40,40,35,45,30,50,40,40,466,58,52,,,35
03/02/2018,Martinez,Scott,"Martinez, Scott",N,5,-,-,-,R-Sr.,G. Mitchell,"University of Colorado, Colorado Springs",Rocky Mountain Athletic Conference,74,196,RF,LF,R,R,Regis University,Rocky Mountain Athletic Conference,"Regis University_AT_University of Colorado, Colorado Springs_03/03/2018",1,0,0,4,1,1,0,1,0,4.3,9,4,0,7,4.5,0,1,1,0,0,40,40,40,50,50,40,45,40,50,55,674,536,76,1791,,44
04/28/2018,Mascelli,Nick,"Mascelli, Nick",N,5,-,-,-,Sr.,Joe Barbella,Wagner College,Northeast Conference,69,175,2B,,R,R,Fairleigh Dickinson University,Northeast Conference,"Fairleigh Dickinson University, Metropolitan Campus_AT_Wagner College_04/28/2018",,,,4,0,1,1,0,0,4.06,5,0,0,3,4.75,0,0,1,1,0,35,30,55,45,45,45,35,55,50,45,2537,"1,747",1,8099,"Missed the 2017 season due to injury. Has a small frame with thick lower half and big shoulders. Has good range at 2B, solid arm, soft hands. Turns the DP well. Shows he has a good enough arm to throw the ball to 1st when off balance. He is a spark plug. Lead off hitter who is very patient. Good eye. Very rarely swings outside the strike zone. Shows good balance in the box. Line drive hitter to all fields. Contact hitter. So far this season has 22 ks and 18 walks.",42
05/05/2018,Mascelli,Nick,"Mascelli, Nick",N,5,-,-,-,Sr.,Kyle Anderson,Wagner College,Northeast Conference,69,175,2B,,R,R,Long Island University-Brooklyn Campus,Northeast Conference,Wagner College_AT_Long Island University-Brooklyn Campus_05/05/2018,,,,4,0,2,2,0,1,4.18,8,0,0,6,2.75,1,0,0,0,0,40,35,60,40,35,50,45,65,50,45,2537,1747,11,8538,"Short but very fit and muscular build. Strong and athletic and generates a ton of power. Very aggressive at the plate, swings at just about any strike but makes at least some sort of contact on it. Natural in the field, good glove and a decent arm. ",42
05/06/2018,Masel,Austin,"Masel, Austin",N,5,-,-,-,So.,Andrew DelZotto,College of the Holy Cross,Patriot League,73,175,CF,OF,L,R,Lehigh University,Patriot League,Lehigh University_AT_College of the Holy Cross_05/06/2018,1,1,,3,2,1,1,0,1,,9,2,2,8,5,,,1,,,35,35,40,45,35,45,40,40,45,35,1552,514,32,8563,,38
03/31/2018,Masel,Austin,"Masel, Austin",N,5,-,-,-,So.,Joe Barbella,College of the Holy Cross,Patriot League,73,175,CF,,L,R,Lehigh University,Patriot League,College of the Holy Cross_AT_Lehigh University_03/31/2018,,,,4,1,,1,,,4.28,7,2,1,3,4,,1,1,1,,35,35,50,50,40,45,45,50,55,40,1552,514,1,7511,,42
02/21/2018,Masen,Hibbeler,"Masen, Hibbeler",N,5,-,-,-,Jr.,Harrison Grant,University of Texas,Big 12,72,185,2B,INF,R,R,Lamar University,Southland Conference,Lamar University_AT_University of Texas_02/21/2018,,,,4,1,1,0,0,0,,11,3,0,8,5.75,0,1,0,0,0,35,30,40,45,35,45,40,45,55,45,584,70,51,339,,37
04/08/2018,Massman,Parker,"Massman, Parker",N,5,-,-,-,Fr.,Owen_Mitchell,Miami University (Ohio),Mid-American Conference,72,170,CF,OF,R,R,Bowling Green State University,Mid-American Conference,Bowling Green State University_AT_Miami University (Ohio)_04/04/2018,,,,4,2,2,0,1,1,4.3,5,0,0,4,3.75,1,0,1,0,1,40,35,45,40,40,50,40,45,40,40,1838,265,77,3701,,40
04/19/2018,Mathiowetz,Brad,"Mathiowetz, Brad",N,5,-,-,-,RS-Jr.,Eric Droegemeier,Angelo State Univeristy,Lone Star Conference,71,185,INF,C,R,R,Eastern New Mexico University,Lone Star Conference,Eastern New Mexico University_AT_Angelo State Univeristy_04/20/2018,,,,5,0,4,3,0,4,4.31,6,0,1,4,3.8,3,1,0,1,0,40,35,35,40,,50,40,45,45,,2540,#REF!,34,8706,"Fielding grades are at first base, but Brad also plays 3B and C",38
03/16/2018,Matt,Majher,"Matt, Majher",N,5,-,-,-,Sr.,Davis Salzman,La Sierra University,California Pacific Conference,72,190,3B,DH,R,R,Marymount California University,California Pacific Conference,LaSierraUniversity_AT_MarymountUniversity,3,1,,4,1,1,2,,1,4.6,6,1,1,4,3.5,1,1,,,,40,45,40,35,35,45,50,40,40,40,1268,1322,99,1120,,39
04/08/2018,Matthew,Pita,"Matthew, Pita",N,5,-,-,-,Jr.,Zane Moran,Virginia Military Institute,Southern Conference,70,175,RF,SS,R,R,East Tennessee State University,Southern Conference,Virginia Military Institute_AT_East Tennessee State University_04/08/2018,,,,3,0,0,0,0,0,,4,2,2,3,2,0,0,0,0,0,20,40,45,40,45,35,45,45,45,45,1845,616,79,3710,,38
04/08/2018,Matthews,Gabe,"Matthews, Gabe",N,5,-,-,-,So.,Meagan Riordan,University of Oregon,Pacific 12 Confrence,`73,215,LF,,L,L,Washington State University,Pacific 12 Confrence,Washington State University_AT_University of Oregon,,,,3,0,0,0,0,0,,5,2,1,1,3,1,0,0,0,0,45,40,,55,50,50,47,,57,55,1765,507,94,3679,,48
03/24/2018,Maue,Rocco,"Maue, Rocco",N,5,-,-,-,Jr.,Chris_Toomey,Case Western Reserve University,University Athletic Association,71,195,2B,IF,R,R,Ohio Weslyan University,North Coast Athletic Conference,Ohio Wesleyan University_AT_Case Western Reserve University,,,,5,0,1,1,0,1,,7,1,1,6,3.2,0,0,0,2,1,25,20,55,30,25,30,30,55,40,25,1521,677,114,1460,,31
03/31/2018,Maue,Rocco,"Maue, Rocco",N,5,-,-,-,Jr.,Chris_Toomey,Case Western Reserve University,University Athletic Association,71,195,2B,IF,R,R,Emory University,University Athletic Association,Emory University_AT_Case Western Reserve University,,,,4,0,1,1,0,1,,6,4,0,3,3.25,1,0,0,0,0,25,30,35,30,20,30,40,40,30,20,1521,677,114,1998,,28
04/14/2018,Maue,Rocco,"Maue, Rocco",N,5,-,-,-,Jr.,Chris_Toomey,Case Western Reserve University,University Athletic Association,71,195,2B,,R,R,New York University,University Athletic Association,New York University_AT_Case Western Reserve University_04/14/2018,,,,5,0,2,2,2,1,4.44,9,0,1,7,3.6,1,1,0,2,0,30,30,50,25,20,35,40,50,30,25,1521,677,114,2443,"Rocco has been very impressive this season. Despite not being a very big guy, when he hits the ball it flies off his bat with very little weak contact. He has quick hands at second base, and has ok range, but has a below average arm. Difficult to determine how his power translates to the big leagues, but definitely worth a look.",31
04/14/2018,Maue,Rocco,"Maue, Rocco",N,5,-,-,-,Jr.,Chris_Toomey,Case Western Reserve University,University Athletic Association,71,195,2B,,R,R,New York University,University Athletic Association,New York University_AT_Case Western Reserve University_04/14/2018,,,,5,0,2,2,2,1,4.44,9,0,1,7,3.6,1,1,0,2,0,30,30,50,25,20,35,40,50,30,25,1521,677,114,2443,"Rocco has been very impressive this season. Despite not being a very big guy, when he hits the ball it flies off his bat with very little weak contact. He has quick hands at second base, and has ok range, but has a below average arm. Difficult to determine how his power translates to the big leagues, but definitely worth a look.",31
05/12/2018,Maue,Rocco,"Maue, Rocco",N,5,-,-,-,Jr.,Chris_Toomey,Case Western Reserve University,University Athletic Association,71,195,2B,INF,R,R,University of Chicago,University Athletic Association,University of Chicago_AT_Case Western Reserve University_05/12/2018,,,,5,0,3,2,0,0,4.49,13,1,3,10,5,1,0,0,1,0,30,30,50,25,20,35,40,50,30,25,1521,677,114,3902,"Slightly open stance. Despite smaller build, able to generate lots of power through his legs and hits hard, line drives regularly. Quick on the base paths. Quick hands, but second base seems like the only infield option as his arm is relatively weak.",31
05/13/2018,Maue,Rocco,"Maue, Rocco",N,5,-,-,-,Jr.,Chris_Toomey,Case Western Reserve University,University Athletic Association,71,195,2B,INF,R,R,University of Chicago,University Athletic Association,University of Chicago_AT_Case Western Reserve University_05/13/2018,,,,5,0,3,2,3,3,4.4,10,1,1,6,4,1,1,0,0,0,30,30,50,25,20,35,40,50,30,25,1521,677,114,3902,"Slightly open stance. Despite smaller build, able to generate lots of power through his legs and hits hard, line drives regularly. Quick on the base paths. Quick hands, but second base seems like the only infield option as his arm is relatively weak.",31
04/19/2018,Maue,Rocco,"Maue, Rocco",N,5,-,-,-,Jr.,Jarod Bacon,Case Western Reserve University,University Athletic Association,71,195,2B,,R,R,Washington University in St. Louis,University Athletic Association,Case Western Reserve University_AT_Washington University in St. Louis_04/20/2018,2,0,0,4,0,1,1,0,0,4.25,7,2,3,4,4.25,0,1,0,0,0,30,30,55,35,40,35,35,55,45,45,1521,677,16,8705,98 MPH EV on 1B up middle,38
04/20/2018,Maue,Rocco,"Maue, Rocco",N,5,-,-,-,So.,T. Brandt,Case Western Reserve University,University Athletic Association,71,195,2B,,R,R,Washington University in St. Louis,University Athletic Association,Case Western Reserve University_AT_Washington University in St. Louis_04/20/2018,1,0,0,4,0,2,2,0,0,4.22,7,1,1,6,2,1,0,1,2,0,35,35,60,40,30,45,40,60,50,35,1521,677,23,8705,,40
04/01/2028,Max,Schuemann,"Max, Schuemann",N,5,-,-,-,Jr.,Pete_Horner,Eastern Michigan,Mid American Conference,73,186,SS,,R,R,Bowling Green State University,Mid American Conference,Eastern Michigan_AT_Bowling Green State University,,,,4,,1,1,,,3.86,4,,,2,4,1,1,,1,,40,30,80,60,60,60,40,80,70,70,1675,276,55,2251,,54
04/07/2018,Maxwell,Charlie,"Maxwell, Charlie",N,5,-,-,-,So.,Hugo_Belisario,Northwestern University,Big 10,74,195,IF,,L,R,University of Michigan,Big 10,University of Michigan_AT_Northwestern University_04/07/2018,,,,4,0,0,0,0,0,,7,6,0,5,3.25,0,0,0,0,0,50,45,50,55,50,55,50,55,60,55,2541,96,17,3607,,50
05/19/2018,Maxwell,Charlie,"Maxwell, Charlie",N,5,-,-,-,So.,Hugo_Belisario,Northwestern University,Big 10,74,195,INF,,L,R,Belmont University,Ohio Valley Conference,Belmont University_AT_Northwestern University_05/19/2018,,,,2,1,0,0,0,0,,3,0,0,3,2.7,0,0,0,0,0,55,45,55,60,55,60,50,60,65,60,2541,96,17,4000,,54
02/22/2018,Maxwell,Tucker,"Maxwell, Tucker",N,5,-,-,-,2020,Kasen Rainey,University of Georgia,SEC,72,170,CF,OF,L,L,Kennesaw State University,Atlantic Sun Conference,1,,,,1,2,0,1,1,1,4.2,1,,,1,6,,,,1,0,45,30,70,65,60,55,35,70,65,65,2542,572,91,334,,54
05/10/2018,McAdoo,Michael,"McAdoo, Michael",N,5,-,-,-,Jr.,Russ Morgan,"University of California, Santa Barbra",Big West Conference,74,215,OF,,R,R,Long Beach State University,Big West College,"University of California, Santa Barbara_AT_Long Beach State University_05/11/2018",,,,5,0,1,0,0,1,4,10,3,1,5,3.6,0,1,0,0,0,35,25,40,35,40,40,25,40,40,40,2986,101,80,3802,,35
04/28/2018,McCabe,Eddie,"McCabe, Eddie",N,5,-,-,-,Fr.,Robert_Lippert,Georgetown University,Big East,72,175,SS,,R,R,Creighton University,BIg East,Georgetown University_AT_Creighton University_04/28/2018,,,,5,1,3,1,0,1,4.13,3,1,0,3,2.2,0,1,0,0,0,70,35,65,60,55,75,45,70,65,60,2543,81,68,3297,,57
02/13/2018,McConnell,Ben,"McConnell, Ben",N,5,-,-,-,Fr.,Scott Naughton,Irvine Valley College,Orange Empire Conference,68,165,CF,,R,R,San Deigo Mesa College,Pacific Coast Athletic Conference,Irvine Valley College_AT_San Diego Mesa College,0,0,0,5,0,1,1,0,2,4.25,7,0,0,3,2.4,1,0,1,0,0,45,35,55,50,45,55,50,60,60,55,439,900,84,,,46
02/16/2018,McConnell,Brady,"McConnell, Brady",N,5,-,-,-,Fr.,Ryan Owens,University of Florida,Southeastern Conference,73,190,SS,,R,R,Siena College,Metro Atlantic Athletic Conference,Siena College_AT_University of Florida,1,,,4,,1,1,,1,,9,2,,,3.5,1,,,,40,,35,,40,50,65,50,,60,70,441,569,87,,,42
04/07/2018,McConnell,Charles,"McConnell, Charles",N,5,-,-,-,Jr.,Anthony Franco,Northeastern University,Colonial Athletic Association,74,185,RF,,L,R,Elon University,Colonial Athletic Association,Elon University_AT_Northeastern University_04/06/2018,,,,2,0,1,2,0,0,4.03,3,0,1,3,1.75,0,0,0,2,0,30,45,60,50,40,40,50,60,50,45,1568,134,7,8243,,45
03/31/2018,McConnell,Charles,"McConnell, Charles",N,5,-,-,-,Jr.,Henry Kreienbaum,Northeastern University,Colonial Athletic Association,74,195,RF,,L,R,James Madison University,Colonial Athletic Association,Northeastern University_AT_James Madison University_03/31/2018,,,,5,0,3,0,1,1,,5,0,0,4,13,1,0,2,1,0,35,30,45,35,50,45,35,50,45,55,1568,134,64,7552,,39
04/01/2018,McConnell,Charles,"McConnell, Charles",N,5,-,-,-,Jr.,Henry Kreienbaum,Northeastern University,Colonial Athletic Association,74,195,RF,,L,R,James Madison University,Colonial Athletic Association,Northeastern University_AT_James Madison University_04/01/2018,,,,5,0,1,0,0,1,,7,0,0,4,1.4,1,0,1,0,0,35,30,45,35,50,45,35,50,45,55,1568,134,64,7626,,39
04/01/2018,McConnell,Charles,"McConnell, Charles",N,5,-,-,-,Jr.,Henry Kreienbaum,Northeastern University,Colonial Athletic Association,74,195,RF,,L,R,James Madison University,Colonial Athletic Association,Northeastern University_AT_James Madison University_04/01/2018,,,,5,0,1,0,0,1,,7,0,0,4,1.4,1,0,1,0,0,35,30,45,35,50,45,35,50,45,55,1568,134,64,7626,,39
03/04/2018,McCune,Kyle,"McCune, Kyle",N,5,-,-,-,Fr.,David_Gerth,Purdue University Northwest,Great Lakes Intercollegiate,70,,3B,,R,R,University of Wisconsin-Parkside,Great Lakes Valley Conference,University of Wisconsin-Parkside_AT_Purdue University Northwest,,,,4,0,3,2,0,4,4.52,8,0,0,8,4,3,0,0,0,0,30,40,30,30,30,40,50,30,40,40,619,501,46,2065,,32
02/23/2018,McDade,Jarel,"McDade, Jarel",N,5,-,-,-,Jr.,Zane Moran,Tusculum College,South Atlantic Conference,70,215,LF,CF,R,R,Mars Hill University,South Atlantic Conference,Mars Hill University_AT_Tusculum College_02/23/2018,,,,2,1,0,0,0,0,4.31,6,0,0,5,5.5,0,0,0,0,0,20,30,50,35,50,30,40,50,45,50,596,561,79,6957,,37
04/26/2018,McDaniel,Joshua,"McDaniel, Joshua",N,5,-,-,-,Sr.,Ben Rydecki,Stillman College,Association of Independent Institutions,74,230,DH,C,R,R,Loyola University-New Orleans,Southern States Athletic Conference,Loyola University New Orleans_AT_Stillman College_04/27/2018,,,,4,1,1,2,1,,,8,4,4,6,3.8,,1,,,,30,35,40,,,35,40,40,,,2546,460,97,8725,,35
04/03/2018,McDermott,Matt,"McDermott, Matt",N,5,-,-,-,Fr.,Duncan Wilson,College of William & Mary,Colonial Athletic Association,68,165,2B,INF,R,R,"University of Maryland, College Park",Big 10,"College of William & Mary_AT_University of Maryland, College Park_04/03/2018",,,,5,1,1,1,0,0,4.05,11,3,1,5,3.33,1,0,0,0,0,35,30,70,35,30,40,35,75,45,40,1276,1572,125,8186,,40
03/16/2018,McDermott,Matt,"McDermott, Matt",N,5,-,-,-,So.,Griffin Mitchell,"University of Colorado, Colorado Springs",Rocky Mountain Athletic Conference,73,170,SS,,R,R,Adams State University,Rocky Mountain Athletic Conference,"Adams State University_AT_University of Colorado, Colorado Springs_03/17/2018",,,,3,0,1,0,0,2,4.31,6,1,1,2,3,0,0,1,1,0,30,30,30,45,40,35,30,35,55,50,1276,536,76,1024,,35
04/15/2018,McDermott,Matt,"McDermott, Matt",N,5,-,-,-,Fr.,Steve Nagy,College of William & Mary,Colonial Athletic Conference,68,165,2B,,R,R,James Madison University,Colonial Athletic Conference,College of William & Mary_AT_James Madison University_04/14/2018,,,,5,0,3,2,0,1,,5,2,2,2,2.2,1,0,0,0,0,35,25,40,40,30,50,30,40,45,40,1276,1572,83,7761,,34
04/28/2018,Mcdonald,Evan,"Mcdonald, Evan",N,5,-,-,-,Jr.,Joe Barbella,Fairleigh Dickinson University,Northeast Conference,74,230,C,,R,R,Wagner College,Northeast Conference,"Fairleigh Dickinson University, Metropolitan Campus_AT_Wagner College_04/28/2018",,,,4,0,2,2,0,0,4.48,9,2,1,4,4.25,2,1,0,0,0,35,40,35,40,40,45,50,35,40,40,2547,346,1,8099,Has a big strong body with strong forearms. Solid behind the plate. Below average arm. PTs 2.06 to 2.28. Looks more like a 1st basemen. Below average runner but cuts corners well. Good bat. Hits the ball hard. Shows good bat speed. Shows lots of raw power. Has a good college career stats with a line of 301/381/514.,38
05/18/2018,McDonald,Evan,"McDonald, Evan",N,5,-,-,-,Jr.,Kyle_Anderson,"Fairleigh Dickinson University, Metropolitan Campus",Northeast Conference,74,230,C,,R,R,Long Island University-Brooklyn Campus,Northeast Conference,"Fairleigh Dickinson University, Metropolitan Campus_AT_Long Island University-Brooklyn Campus_05/19/2018",,,,4,0,0,0,0,0,4.63,4,0,0,4,2.8,0,0,0,0,0,35,40,20,40,50,40,45,25,45,55,2547,1594,11,8477,Large frame with a lot of power. Arm is definitely his strongest point. Slow transfer when throwing down but arm strength makes up for it. Makes a lot of contact but doesn't drive it as much as he could. ,37
